Posting Date;Document No.;Item No.;Item ledger entry no.;Sales;Customer Code;Qty;Work Order;Description;Customer
29-07-2025;SI013645;260761;157938;312.00;1000404;-26;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;KENDA Schweiz AG
29-07-2025;SI013645;260808;157939;189.54;1000404;-26;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;KENDA Schweiz AG
29-07-2025;SI013645;262291;157940;15.36;1000404;-4;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;KENDA Schweiz AG
29-07-2025;SI013645;585024;157926;573.60;1000404;-2;WO073552;DU Wheel MD/HD W8x44/34K-300,0   170VSM;KENDA Schweiz AG
29-07-2025;SI013645;611051;157925;333.60;1000404;-1;WO073551;DU Wheel MD/HD W8x48/38K-300,0   170VSM;KENDA Schweiz AG
29-07-2025;SI013645;585550;157928;3075.60;1000404;-33;WO073554;DU Wheel SOK3 5.50Fx18/17-140,0  DTS;KENDA Schweiz AG
29-07-2025;SI013645;590219;157917;120.64;1000404;-2;WO073277;WB 13.00x17 H2 6/161/205 Ø21.5 16.0 ET66;KENDA Schweiz AG
29-07-2025;SI013645;590219;157918;2895.36;1000404;-48;WO073279;WB 13.00x17 H2 6/161/205 Ø21.5 16.0 ET66;KENDA Schweiz AG
29-07-2025;SI013645;116075;157915;424.00;1000404;-2;WO072830;DU Wheel MD/HD W7x36/28-170,0;KENDA Schweiz AG
29-07-2025;SI013645;117829;157919;615.20;1000404;-2;WO073421;DU Wheel MD/HD W8x48/38K-350,0   240VSM;KENDA Schweiz AG
29-07-2025;SI013645;118031;157931;687.20;1000404;-2;WO073560;DU Wheel MD/HD W10x50-200,0   154VSM;KENDA Schweiz AG
29-07-2025;SI013645;118512;157930;455.20;1000404;-2;WO073558;DU Wheel MD/HD W10x38-170,0   130VSM;KENDA Schweiz AG
29-07-2025;SI013645;118543;157920;568.80;1000404;-2;WO073525;DU Wheel MD/HD W10x44/38K-250,0   150VSM;KENDA Schweiz AG
29-07-2025;SI013645;118604;157932;695.20;1000404;-2;WO073568;DU Wheel MD/HD W8x48/38K-350,0   210VSM;KENDA Schweiz AG
29-07-2025;SI013645;535340;157921;2105.80;1000404;-10;WO073527;WB 13.00x17 H2 6/161/205 Ø21.5 R16 ET100;KENDA Schweiz AG
29-07-2025;SI013645;583747;157927;506.40;1000404;-2;WO073553;DU Wheel MD/HD W8x40/30K-300,0   160VSM;KENDA Schweiz AG
29-07-2025;SI013645;584898;157936;589.60;1000404;-2;WO073786;DU Wheel MD/HD W10x44/34K-300,0   180VSM;KENDA Schweiz AG
29-07-2025;SI013645;585345;157916;2433.60;1000404;-26;WO073094;DU Wheel SOK2 5.50Fx18/17-140,0  DTS   128VSM;KENDA Schweiz AG
29-07-2025;SI013645;586571;157922;573.60;1000404;-2;WO073545;DU Wheel MD/HD W8x44/34K-300,0   190VSM;KENDA Schweiz AG
29-07-2025;SI013645;586571;157934;573.60;1000404;-2;WO073780;DU Wheel MD/HD W8x44/34K-300,0   190VSM;KENDA Schweiz AG
29-07-2025;SI013645;587271;157924;320.80;1000404;-2;WO073550;DU Wheel MD/HD W8x24/20-170,0   136VSM;KENDA Schweiz AG
29-07-2025;SI013645;594750;157935;349.60;1000404;-2;WO073785;DU Wheel MD/HD W8x28/24-170,0   140VSM;KENDA Schweiz AG
29-07-2025;SI013645;596631;157923;430.40;1000404;-2;WO073548;DU Wheel MD/HD W8x36/28-200,0;KENDA Schweiz AG
29-07-2025;SI013645;644561;157933;349.60;1000404;-2;WO073779;DU Wheel MD/HD W7x28/24-170,0   138VSM;KENDA Schweiz AG
29-07-2025;SI013645;711874;157929;1720.80;1000404;-6;WO073555;DU Wheel MD/HD W8x44/34K-300,0   170VSM;KENDA Schweiz AG
29-07-2025;SI013645;729039;157914;424.00;1000404;-2;WO071710;DU Wheel MD/HD W7x36/28K-200,0   160VSM;KENDA Schweiz AG
28-07-2025;SI013642;112091;157709;376.00;1000106;-16;WO072944;WB 7.00Ix12 H2 5/93/140 Ø15 ET-10 Silver RAL9006;KENDA Deutschland GmbH
28-07-2025;SI013642;143828;157706;114.46;1000106;-2;WO072930;WB 13.00x17 H2 6/161/205 Ø21.5 R16 ET-85 VG3;KENDA Deutschland GmbH
28-07-2025;SI013642;143842;157707;102.44;1000106;-2;WO072931;WB 13.00x17 H2 6/161/205 Ø21.5 R16 ET0 Orange;KENDA Deutschland GmbH
28-07-2025;SI013642;143842;157721;1536.60;1000106;-30;WO073822;WB 13.00x17 H2 6/161/205 Ø21.5 R16 ET0 Orange;KENDA Deutschland GmbH
28-07-2025;SI013642;143866;157711;116.36;1000106;-2;WO073188;WB 13LBx15 H2 5/67/112 Ø18.5 R14 ET-50 Silver;KENDA Deutschland GmbH
28-07-2025;SI013642;143873;157712;446.49;1000106;-9;WO073189;WB 13LBx15 H2 6/161/205 Ø21.5 R16 ET0 VG2 Silver;KENDA Deutschland GmbH
28-07-2025;SI013642;143880;157713;230.02;1000106;-7;WO073190;WB 7.00Ix12 H2 10/93/140 Ø16.5 ET20 Silver;KENDA Deutschland GmbH
28-07-2025;SI013642;159942;157722;108.00;1000106;-12;;Euro Pallets 80x120cm;KENDA Deutschland GmbH
28-07-2025;SI013642;162065;157714;11984.32;1000106;-136;WO073196;WB 16.00x17 H2 6/161/205 Ø21.5 R16 ET0 VG3 Yellow;KENDA Deutschland GmbH
28-07-2025;SI013642;260761;157723;384.00;1000106;-32;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;KENDA Deutschland GmbH
28-07-2025;SI013642;260808;157724;233.28;1000106;-32;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;KENDA Deutschland GmbH
28-07-2025;SI013642;262291;157725;46.08;1000106;-12;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;KENDA Deutschland GmbH
28-07-2025;SI013642;276328;157702;347.46;1000106;-6;WO072876;WB 13LBx15 H2 6/161/205 Ø21.5 R16 ET-100;KENDA Deutschland GmbH
28-07-2025;SI013642;276328;157719;231.64;1000106;-4;WO073733;WB 13LBx15 H2 6/161/205 Ø21.5 R16 ET-100;KENDA Deutschland GmbH
28-07-2025;SI013642;456751;157703;1262.34;1000106;-18;WO072893;WB W14Lx18 H2 8/221/275 Ø27 R18 ET36;KENDA Deutschland GmbH
28-07-2025;SI013642;509556;157699;1185.60;1000106;-80;WO072743;WI EK 7.00Ax8 H2 30x92/102;KENDA Deutschland GmbH
28-07-2025;SI013642;509556;157700;666.90;1000106;-45;WO072743;WI EK 7.00Ax8 H2 30x92/102;KENDA Deutschland GmbH
28-07-2025;SI013642;511313;157718;765.10;1000106;-10;WO073591;WB W9x20 H2 6/114.5/152 Ø16 ET-45;KENDA Deutschland GmbH
28-07-2025;SI013642;633022;157715;3191.40;1000106;-60;WO073204;WB 6Jx16 H2 5/97/140 Ø18.5 R14 ET60;KENDA Deutschland GmbH
28-07-2025;SI013642;743547;157720;3366.30;1000106;-35;WO073782;WB W13x20 H2 8/221/275 Ø21.5 R16 ET60;KENDA Deutschland GmbH
28-07-2025;SI013642;699578;157717;1656.36;1000106;-36;WO073409;WB 11Jx16 H2 6/161/205 Ø21.5 R16 ET0;KENDA Deutschland GmbH
28-07-2025;SI013642;105109;157708;1372.80;1000106;-48;WO072939;WB 8.50Ix12 H2 5/80/115 Ø18.5 R14 ET-95;KENDA Deutschland GmbH
28-07-2025;SI013642;149516;157704;1467.85;1000106;-31;WO072919;WB AG13.00x15.5 H2 6/161/205 Ø21.5 R16 ET50;KENDA Deutschland GmbH
28-07-2025;SI013642;149660;157705;1198.08;1000106;-16;WO072920;WB 16.00x17 H2 6/161/205 Ø21.5 R16 ET0;KENDA Deutschland GmbH
28-07-2025;SI013642;155470;157716;3868.80;1000106;-60;WO073290;WB 6Jx16 H2 6/161/205 Ø18.5 R14 ET70;KENDA Deutschland GmbH
28-07-2025;SI013642;714721;157710;1766.00;1000106;-50;WO073039;WB 5JAx12 H2 5/93/140 Ø15 ET25;KENDA Deutschland GmbH
28-07-2025;SI013642;719368;157701;1178.56;1000106;-8;WO072853;WB AG16.00x22.5 H2 6/161/205 Ø21.5 R16 ET0;KENDA Deutschland GmbH
28-07-2025;SI013644;139968;157678;1570.00;1000104;-250;WO073084;WB 2.50Ax8 H2 4/60/100 Ø14.5 C60 ET0;KENDA België NV
28-07-2025;SI013644;159942;157684;36.00;1000104;-4;;Euro Pallets 80x120cm;KENDA België NV
28-07-2025;SI013644;260761;157685;144.00;1000104;-12;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;KENDA België NV
28-07-2025;SI013644;260808;157686;87.48;1000104;-12;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;KENDA België NV
28-07-2025;SI013644;262291;157687;15.36;1000104;-4;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;KENDA België NV
28-07-2025;SI013644;274539;157677;4697.00;1000104;-550;WO072626;WB 3.50Bx10 H2 4/60/100 Ø14.5 C60 ET0;KENDA België NV
28-07-2025;SI013644;274539;157679;2135.00;1000104;-250;WO073134;WB 3.50Bx10 H2 4/60/100 Ø14.5 C60 ET0;KENDA België NV
28-07-2025;SI013644;274539;157680;3416.00;1000104;-400;WO073135;WB 3.50Bx10 H2 4/60/100 Ø14.5 C60 ET0;KENDA België NV
28-07-2025;SI013644;274539;157681;1281.00;1000104;-150;WO073402;WB 3.50Bx10 H2 4/60/100 Ø14.5 C60 ET0;KENDA België NV
28-07-2025;SI013644;274539;157683;2135.00;1000104;-250;WO073578;WB 3.50Bx10 H2 4/60/100 Ø14.5 C60 ET0;KENDA België NV
28-07-2025;SI013644;276427;157675;4748.80;1000104;-280;WO068833;WI GK 4.00Ex9 35x68;KENDA België NV
28-07-2025;SI013644;274553;157676;1281.00;1000104;-150;WO072193;WB 3.50Bx10 H2 4/85/115 Ø12.5 C90 ET0;KENDA België NV
28-07-2025;SI013639;159942;157537;216.00;1002669;-24;;Euro Pallets 80x120cm;Grasdorf Rad  GmbH
28-07-2025;SI013639;260761;157538;204.00;1002669;-17;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;Grasdorf Rad  GmbH
28-07-2025;SI013639;260808;157539;123.93;1002669;-17;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;Grasdorf Rad  GmbH
28-07-2025;SI013639;262291;157540;92.16;1002669;-24;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;Grasdorf Rad  GmbH
28-07-2025;SI013639;494685;157529;1565.00;1002669;-10;WO073358;DU Spacer Emc2 30-285;Grasdorf Rad  GmbH
28-07-2025;SI013639;494784;157522;625.50;1002669;-3;WO072653;DU Spacer Emc2 34-335;Grasdorf Rad  GmbH
28-07-2025;SI013639;494784;157524;2085.00;1002669;-10;WO072735;DU Spacer Emc2 34-335;Grasdorf Rad  GmbH
28-07-2025;SI013639;494876;157526;3202.50;1002669;-15;WO072967;DU Spacer Emc2 38-335;Grasdorf Rad  GmbH
28-07-2025;SI013639;494890;157523;1145.00;1002669;-5;WO072654;DU Spacer Emc2 38-385;Grasdorf Rad  GmbH
28-07-2025;SI013639;494890;157527;3664.00;1002669;-16;WO072968;DU Spacer Emc2 38-385;Grasdorf Rad  GmbH
28-07-2025;SI013639;495484;157530;1022.00;1002669;-7;WO073359;DU Spacer Standard 28-300;Grasdorf Rad  GmbH
28-07-2025;SI013639;495484;157531;292.00;1002669;-2;WO073361;DU Spacer Standard 28-300;Grasdorf Rad  GmbH
28-07-2025;SI013639;501321;157535;1243.60;1002669;-10;WO073366;DU Spacer Stepped 48/38-128;Grasdorf Rad  GmbH
28-07-2025;SI013639;549453;157536;1280.80;1002669;-10;WO073367;DU Spacer Stepped 50/38-127,5;Grasdorf Rad  GmbH
28-07-2025;SI013639;625522;157534;1821.00;1002669;-15;WO073365;DU Spacer Stepped 38/28-127;Grasdorf Rad  GmbH
28-07-2025;SI013639;667140;157528;1018.00;1002669;-5;WO073357;DU Spacer Standard 42-300;Grasdorf Rad  GmbH
28-07-2025;SI013639;668031;157521;1260.00;1002669;-6;WO072651;DU Spacer Standard 32K-400;Grasdorf Rad  GmbH
28-07-2025;SI013639;668031;157532;1680.00;1002669;-8;WO073362;DU Spacer Standard 32K-400;Grasdorf Rad  GmbH
28-07-2025;SI013639;696652;157525;2535.00;1002669;-10;WO072966;DU Spacer Emc2 44K-335 V68;Grasdorf Rad  GmbH
28-07-2025;SI013639;714813;157533;915.00;1002669;-5;WO073363;DU Spacer Standard 38-350,0;Grasdorf Rad  GmbH
28-07-2025;SI013640;159942;157631;72.00;1002669;-8;;Euro Pallets 80x120cm;Grasdorf Rad  GmbH
28-07-2025;SI013640;260761;157632;48.00;1002669;-4;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;Grasdorf Rad  GmbH
28-07-2025;SI013640;260808;157633;29.16;1002669;-4;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;Grasdorf Rad  GmbH
28-07-2025;SI013640;262291;157634;30.72;1002669;-8;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;Grasdorf Rad  GmbH
28-07-2025;SI013640;494784;157623;417.00;1002669;-2;WO072653;DU Spacer Emc2 34-335;Grasdorf Rad  GmbH
28-07-2025;SI013640;494876;157624;1067.50;1002669;-5;WO072967;DU Spacer Emc2 38-335;Grasdorf Rad  GmbH
28-07-2025;SI013640;494890;157625;916.00;1002669;-4;WO072968;DU Spacer Emc2 38-385;Grasdorf Rad  GmbH
28-07-2025;SI013640;495484;157627;438.00;1002669;-3;WO073359;DU Spacer Standard 28-300;Grasdorf Rad  GmbH
28-07-2025;SI013640;495484;157628;1168.00;1002669;-8;WO073361;DU Spacer Standard 28-300;Grasdorf Rad  GmbH
28-07-2025;SI013640;667140;157626;1018.00;1002669;-5;WO073357;DU Spacer Standard 42-300;Grasdorf Rad  GmbH
28-07-2025;SI013640;668031;157629;420.00;1002669;-2;WO073362;DU Spacer Standard 32K-400;Grasdorf Rad  GmbH
28-07-2025;SI013640;714813;157630;915.00;1002669;-5;WO073363;DU Spacer Standard 38-350,0;Grasdorf Rad  GmbH
28-07-2025;SI013641;159942;157618;36.00;1007189;-4;;Euro Pallets 80x120cm;GRASDORF GmbH
28-07-2025;SI013641;159959;157619;91.44;1007189;-6;;Palette Frame L=1,20 B=0,80 (for Euro-Palett);GRASDORF GmbH
28-07-2025;SI013641;262291;157620;15.36;1007189;-4;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;GRASDORF GmbH
28-07-2025;SI013641;470504;157608;2718.90;1007189;-171;;DU Headspindle  HD/AW 950mm;GRASDORF GmbH
28-07-2025;SI013641;481920;157609;7905.00;1007189;-310;WO073158;DU Clamp HD;GRASDORF GmbH
28-07-2025;SI013641;631677;157617;512.00;1007189;-40;;DU Capnut Kit HD+;GRASDORF GmbH
28-07-2025;SI013641;447919;157613;187.80;1007189;-12;WO072635;DU Headspindle  MD/SOK 805mm;GRASDORF GmbH
28-07-2025;SI013641;470481;157607;76.20;1007189;-4;WO065353;DU Hookspindle  HD/AW 845mm;GRASDORF GmbH
28-07-2025;SI013641;586151;157614;208.80;1007189;-2;WO073354;DU AW Spacer Standard 24-200,0;GRASDORF GmbH
28-07-2025;SI013641;623474;157616;44.80;1007189;-2;WO074149;DU Support bridge AW 8@203.2/ 22 C90 H0 Red;GRASDORF GmbH
28-07-2025;SI013641;623498;157615;85.40;1007189;-4;WO073355;DU Support bridge AW 6@205/ 22 C90 H0 Red;GRASDORF GmbH
28-07-2025;SI013641;650746;157610;68.50;1007189;-2;;DU Support bridge AW 8@275/ 22 C90 H140 Red;GRASDORF GmbH
28-07-2025;SI013641;650869;157611;34.25;1007189;-1;;DU Support bridge AW 8@275/ 20 C90 H150 Blue;GRASDORF GmbH
28-07-2025;SI013641;650876;157612;34.25;1007189;-1;;DU Support bridge AW 8@275/ 20 C90 H150 Red;GRASDORF GmbH
28-07-2025;SI013643;159942;157655;252.00;1000108;-28;;Euro Pallets 80x120cm;KENDA Polska Sp. z.o.o.
28-07-2025;SI013643;262291;157656;107.52;1000108;-28;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;KENDA Polska Sp. z.o.o.
28-07-2025;SI013643;471198;157649;648.00;1000108;-90;WO073705;WI GG 4.375Ax8 H2 20,1x89,5/81,5 TL Silver;KENDA Polska Sp. z.o.o.
28-07-2025;SI013643;471242;157651;4824.75;1000108;-525;WO073724;WI GK 5.50Ax8 H2 20x89,5 TL Silver RAL9006 NORMAL;KENDA Polska Sp. z.o.o.
28-07-2025;SI013643;540221;157646;1300.76;1000108;-62;WO069152;WI EK 4.50Ix9 H2 35x66/78;KENDA Polska Sp. z.o.o.
28-07-2025;SI013643;540221;157647;251.76;1000108;-12;WO073127;WI EK 4.50Ix9 H2 35x66/78;KENDA Polska Sp. z.o.o.
28-07-2025;SI013643;739328;157650;4824.75;1000108;-525;WO073721;WI GK 5.50Ax8 H2 20x89,5 TL Black CP2004 6204 2RS;KENDA Polska Sp. z.o.o.
28-07-2025;SI013643;739328;157652;4824.75;1000108;-525;WO073726;WI GK 5.50Ax8 H2 20x89,5 TL Black CP2004 6204 2RS;KENDA Polska Sp. z.o.o.
28-07-2025;SI013643;739328;157654;827.10;1000108;-90;WO073633;WI GK 5.50Ax8 H2 20x89,5 TL Black CP2004 6204 2RS;KENDA Polska Sp. z.o.o.
28-07-2025;SI013643;739335;157653;2327.85;1000108;-315;WO074245;WI GPL 5.50Ax8 H2 19,1x89,5 TL Black CP2004;KENDA Polska Sp. z.o.o.
28-07-2025;SI013643;657165;157648;5184.00;1000108;-400;WO073444;WB 7.0ATx8 H2 4/60/100 Ø14.5 C60 ET0;KENDA Polska Sp. z.o.o.
25-07-2025;SI013633;159942;157343;45.00;1002672;-5;;Euro Pallets 80x120cm;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;159959;157344;76.20;1002672;-5;;Palette Frame L=1,20 B=0,80 (for Euro-Palett);SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;260761;157345;72.00;1002672;-6;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;260808;157346;43.74;1002672;-6;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;262291;157347;15.36;1002672;-4;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;408019;157332;62.64;1002672;-6;;DU Handle bar  HD   536mm;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;422398;157339;3348.00;1002672;-200;;DU Headspindle  HD/AW 565mm;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;481920;157327;122.40;1002672;-4;WO071297;DU Clamp HD;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;481920;157328;6609.60;1002672;-216;WO072994;DU Clamp HD;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;481920;157329;2172.60;1002672;-71;WO073158;DU Clamp HD;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;481920;157330;703.80;1002672;-23;WO073937;DU Clamp HD;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;494968;157336;2347.20;1002672;-8;WO072782;DU Spacer Emc2 42K-385;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;631448;157340;3120.00;1002672;-400;;DU Footbase HD      Standard;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;447827;157342;444.00;1002672;-200;;DU Equalizing Disc  Angled 10°;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;408156;157341;78.72;1002672;-2;;DU Socket wrench;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;494913;157335;1099.20;1002672;-4;WO072781;DU Spacer Emc2 38K-385;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;494944;157337;3276.00;1002672;-12;WO072783;DU Spacer Emc2 42K-335;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;495804;157331;1536.00;1002672;-100;WO071052;DU Capnut Kit HD+ M22x2.5x96mm w/o Nuts;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;631660;157338;3072.00;1002672;-200;;DU Capnut Kit HD+;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013633;713489;157334;727.20;1002672;-4;WO072780;DU Spacer Emc2 28-285,0;SODIJANTES INDUSTRIE SAS
25-07-2025;SI013634;159942;157325;27.00;1007232;-3;;Euro Pallets 80x120cm;Bohnenkamp Benelux BV
25-07-2025;SI013634;262291;157326;11.52;1007232;-3;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;Bohnenkamp Benelux BV
25-07-2025;SI013634;457208;157323;1153.60;1007232;-14;WO073373;WB W8x16 H2 6/117.7/152.4 Ø17.5 ET11;Bohnenkamp Benelux BV
25-07-2025;SI013634;622040;157324;1102.80;1007232;-10;WO073376;WB 10LBx15 H2 6/117.4/152.4 Ø17.5 ET-35;Bohnenkamp Benelux BV
25-07-2025;SI013634;648118;157322;896.10;1007232;-10;WO073372;WB 9.00x15.3 H2 6/117.7/152.4 Ø17.5 ET-56;Bohnenkamp Benelux BV
25-07-2025;SI013635;159942;157468;9.00;1000103;-1;;Euro Pallets 80x120cm;KENDA GB Rugeley Ltd
25-07-2025;SI013635;409405;157467;180.00;1000103;-20;;TY 16x7.50-8 70A3 (4PR) TL E;KENDA GB Rugeley Ltd
25-07-2025;SI013636;159942;157479;9.00;1000103;-1;;Euro Pallets 80x120cm;KENDA GB Rugeley Ltd
25-07-2025;SI013636;260761;157480;528.00;1000103;-44;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;KENDA GB Rugeley Ltd
25-07-2025;SI013636;260808;157481;320.76;1000103;-44;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;KENDA GB Rugeley Ltd
25-07-2025;SI013636;262291;157482;3.84;1000103;-1;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;KENDA GB Rugeley Ltd
25-07-2025;SI013636;613987;157473;5776.40;1000103;-40;WO072797;WB AG16.00x22.5 H2 5/290/335 Ø21.5 R22.4 ET-20;KENDA GB Rugeley Ltd
